leg_circumference_age_18,weight_age_2,height_age_2,wheight_age_9,height_age_9,leg_circumference_age_9,strength_age_9,weight_age_18,height_age_18,strength_age_18,somatotype
1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,-0.0
1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0
1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0
1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,-0.0
1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,1.0
1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0
1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0
1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,1.0,-1.0,0.0,-0.0
1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,1.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.0
-1.0,-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,-0.0
1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0
1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
-1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0
-1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
1.0,-1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.0
-1.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,1.0
-1.0,-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,-0.0
1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.0
1.0,-1.0,1.0,0.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0
1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
-1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0
-1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0
1.0,0.0,-1.0,0.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-0.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,1.0
1.0,1.0,-1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,-1.0,1.0,-0.0
1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,0.0,-1.0,0.0,1.0
1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-0.0
1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-0.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
-1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,1.0,0.0,1.0,-1.0,1.0,1.0,0.0,-1.0,0.0,-0.0
1.0,1.0,1.0,1.0,1.0,0.0,-1.0,0.0,1.0,-1.0,1.0
-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0
-1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0
-1.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,-0.0
-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,1.0
1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,-1.0,1.0
-1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
1.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,1.0
-1.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-0.0
-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-0.0
-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0
-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,-0.0
-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-0.0
-1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0
-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0
-1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,0.0,-1.0,1.0,-1.0
-1.0,-1.0,0.0,-1.0,0.0,-1.0,1.0,0.0,0.0,1.0,-0.0
-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.0
-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,-0.0
-1.0,0.0,0.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,-1.0
1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0
1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0
1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.0
1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-0.0
1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0
1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-0.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
-1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.0
1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-1.0
-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.0
-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-1.0
1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0
-1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0
-1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0
1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1.0,-1.0
-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-0.0
1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-0.0
-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,-1.0
1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1.0,-0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0
-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,-0.0
-1.0,0.0,1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0
-1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0
1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,1.0
-1.0,0.0,1.0,-1.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,-0.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0
1.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,-0.0
1.0,0.0,1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-1.0,0.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0
-1.0,1.0,1.0,0.0,-1.0,0.0,1.0,-1.0,0.0,-1.0,-0.0
1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,-0.0
1.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,1.0,0.0,-1.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-1.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,-0.0
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.0
-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0
1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
-1.0,-1.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,-1.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0
-1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,-1.0
1.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.0
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-0.0
-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-0.0
-1.0,0.0,1.0,1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,-1.0
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,-0.0
1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-0.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
-1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.0,1.0,0.0,1.0,-1.0,1.0,1.0,0.0,-1.0,0.0,-0.0
-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-0.0
-1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,1.0
-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-0.0
1.0,-1.0,1.0,-1.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,1.0
-1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-0.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0
-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-0.0
-1.0,1.0,0.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-0.0
-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0
